OG_ID	NODE_ID	GENE_NUM	GAIN_NUM	BRN_NUM	DUP_NUM	TRN_NUM	LOS_NUM	TRN_DETAIL
OG0001271	insp1	0	0	0	0	0	0	
OG0001271	insp2	0	0	0	0	0	0	
OG0001271	N005	0	0	0	0	0	0	
OG0001271	insp3	1	1	1	0	0	0	
OG0001271	N006	0	0	0	0	0	0	
OG0001271	insp4	0	0	0	0	0	0	
OG0001271	insp5	0	0	0	0	0	0	
OG0001272	N001	0	0	0	0	0	0	
OG0001272	N002	0	0	0	0	0	0	
OG0001272	outsp1	0	0	0	0	0	0	
OG0001272	outsp2	0	0	0	0	0	0	
OG0001272	N003	0	0	0	0	0	0	
OG0001272	N004	0	0	0	0	0	0	
OG0001272	insp1	0	0	0	0	0	0	
OG0001272	insp2	0	0	0	0	0	0	
OG0001272	N005	0	0	0	0	0	0	
OG0001272	insp3	1	1	1	0	0	0	
OG0001272	N006	0	0	0	0	0	0	
OG0001272	insp4	0	0	0	0	0	0	
OG0001272	insp5	0	0	0	0	0	0	
OG0001273	N001	0	0	0	0	0	0	
OG0001273	N002	0	0	0	0	0	0	
OG0001273	outsp1	0	0	0	0	0	0	
OG0001273	outsp2	0	0	0	0	0	0	
OG0001273	N003	0	0	0	0	0	0	
OG0001273	N004	0	0	0	0	0	0	
OG0001273	insp1	0	0	0	0	0	0	
OG0001273	insp2	0	0	0	0	0	0	
OG0001273	N005	0	0	0	0	0	0	
OG0001273	insp3	1	1	1	0	0	0	
OG0001273	N006	0	0	0	0	0	0	
OG0001273	insp4	0	0	0	0	0	0	
OG0001273	insp5	0	0	0	0	0	0	
OG0001274	N001	0	0	0	0	0	0	
OG0001274	N002	0	0	0	0	0	0	
OG0001274	outsp1	0	0	0	0	0	0	
OG0001274	outsp2	0	0	0	0	0	0	
OG0001274	N003	0	0	0	0	0	0	
OG0001274	N004	0	0	0	0	0	0	
OG0001274	insp1	0	0	0	0	0	0	
OG0001274	insp2	0	0	0	0	0	0	
OG0001274	N005	0	0	0	0	0	0	
OG0001274	insp3	1	1	1	0	0	0	
OG0001274	N006	0	0	0	0	0	0	
OG0001274	insp4	0	0	0	0	0	0	
OG0001274	insp5	0	0	0	0	0	0	
OG0001275	N001	0	0	0	0	0	0	
OG0001275	N002	0	0	0	0	0	0	
OG0001275	outsp1	0	0	0	0	0	0	
OG0001275	outsp2	0	0	0	0	0	0	
OG0001275	N003	0	0	0	0	0	0	
OG0001275	N004	0	0	0	0	0	0	
OG0001275	insp1	0	0	0	0	0	0	
OG0001275	insp2	0	0	0	0	0	0	
OG0001275	N005	0	0	0	0	0	0	
OG0001275	insp3	1	1	1	0	0	0	
OG0001275	N006	0	0	0	0	0	0	
OG0001275	insp4	0	0	0	0	0	0	
OG0001275	insp5	0	0	0	0	0	0	
OG0001276	N001	0	0	0	0	0	0	
OG0001276	N002	0	0	0	0	0	0	
OG0001276	outsp1	0	0	0	0	0	0	
OG0001276	outsp2	0	0	0	0	0	0	
